id_registro_actividad,id_persona,tipo,fecha,hora_inicio,estado_asistencia_actividad,tema,id_evento,hora_fin,id_motivo_cancelar,id_tipo_asistencia,id_usuario_can,fecha_inscripcion_actividad,fecha_cancelacion,id_usuario_registro,id_registro_formulario
29695,26016,CAPACITACION,2025-06-13,10:00,AS,"TALLER DE ALIMENTOS Y BEBIDAS Y PROCESOS DE PERMISOS DEL ARCSA",582,12:00,NULL,1,NULL,"2025-06-11 21:08:10",NULL,20517,8902
31450,26016,TALLER,2025-07-21,10:00,AG,"TALLER DE EMPAQUES ETIQUETAS Y PRESENTACION COMERCIAL",608,11:00,NULL,1,NULL,"2025-07-15 18:49:49",NULL,20517,11191
33434,26016,TALLER,2025-08-13,10:00,AS,"COMO OBTNER EL CODIGO SW BARRA PARA TUS PRODUCTOS",633,11:00,NULL,1,NULL,"2025-08-11 18:08:48",NULL,20517,13245
35579,26016,EVENTO,2025-09-11,18:00,AG,"CONSTRUCCIÓN DE MARCA PERSONAL Y DIGITAL PARA EMPRENDEDORES (VIRTUAL)",642,20:00,NULL,2,NULL,"2025-09-08 14:00:18",NULL,20517,15269
11012,26017,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 11:55:32",NULL,3486,NULL
15702,26017,EVENTO,2025-02-27,17:00,AG,"INTELIGENCIA ARTIFICIAL PARA ABOGADOS",453,19:00,NULL,1,NULL,"2025-02-19 10:54:36",NULL,3486,NULL
21413,26017,CAPACITACION,2025-05-12,14:00,AG,"EMPRESAPIENS TECNICAS DE VENTAS",552,16:00,NULL,1,NULL,"2025-05-06 20:32:47",NULL,20517,2877
32311,26017,"FERIAS CE",2025-08-03,10:00,AG,"CONVOCATORIA RUTA CENTRO 03 DE AGOSTO",629,17:00,NULL,1,NULL,"2025-07-30 14:26:19",NULL,20517,12136
11014,26018,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 11:56:48",NULL,3486,NULL
11015,26019,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 12:07:47",NULL,3486,NULL
11016,26020,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 12:12:31",NULL,3486,NULL
11017,26021,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 12:25:44",NULL,3486,NULL
11018,26022,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 12:26:18",NULL,3486,NULL
11019,26023,TALLER,2024-10-29,09:30,CA,"Constitución de compañías y sus obligaciones",394,11:30,4,1,19714,"2024-10-28 12:29:39","2025-04-08 16:46:55",3486,NULL
11020,26025,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 12:37:40",NULL,3486,NULL
11021,26026,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 12:39:57",NULL,3486,NULL
11022,26028,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 12:50:33",NULL,3486,NULL
11023,26029,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 12:59:44",NULL,3486,NULL
11024,26031,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 13:13:09",NULL,3486,NULL
11026,26032,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 13:31:36",NULL,3486,NULL
11027,26034,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 13:40:59",NULL,3486,NULL
11028,26036,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 13:47:00",NULL,3486,NULL
11029,26037,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 14:10:09",NULL,3486,NULL
11032,26040,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 14:55:26",NULL,3486,NULL
11033,26041,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 15:00:50",NULL,3486,NULL
11034,26043,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 15:02:48",NULL,3486,NULL
11036,26044,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 15:07:32",NULL,3486,NULL
11037,26045,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 15:18:47",NULL,3486,NULL
11038,26046,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 15:18:48",NULL,3486,NULL
11041,26047,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 15:39:07",NULL,3486,NULL
11042,26048,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 15:44:01",NULL,3486,NULL
11043,26049,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-28 15:49:41",NULL,3486,NULL
50064,26061,TALLER,2026-05-27,11:00,AG,"CAPACITACIÓN: TU MARCA VALE: CÓMO REGISTRARLA Y PROTEGERLA CORRECTAMENTE",1090,13:00,NULL,1,NULL,"2026-05-20 13:28:04",NULL,24495,NULL
11044,26078,TALLER,2024-10-29,09:30,AG,"Constitución de compañías y sus obligaciones",394,11:30,NULL,1,NULL,"2024-10-29 04:26:02",NULL,3486,NULL
12093,26079,EVENTO,2024-11-25,09:00,AG,"EMPRESAPIENS DE FOTOGRAFÍA  EDICIÓN DE FOTOS Y VIDEOS",411,11:00,NULL,1,NULL,"2024-11-25 18:51:11",NULL,3486,NULL
12274,26079,EVENTO,2024-12-02,10:00,AG,"EMPRESAPIENS TRANSFORMA TU IMAGEN DE MARCA A PROFESIONAL",412,12:00,NULL,1,NULL,"2024-11-29 16:57:00",NULL,3486,NULL
30489,26079,CAPACITACION,2025-06-30,10:00,AG,"“FORMACIÓN ESTRATÉGICA PARA EMPRENDEDORES” RUTA EXPRESS",591,13:00,NULL,1,NULL,"2025-06-24 23:05:39",NULL,20517,9862
34141,26079,TALLER,2025-08-19,10:00,AS,"PITCH PARA EMPRENDEDORES. "APRENDE A CAPTURAR EL INTERÉS DE INVERSORES  CLIENTES Y SOCIOS EN UN MINUTO. TU IDEA DE NEGOCIO MERECE SER ESCUCHADA."",636,11:00,NULL,1,NULL,"2025-08-19 10:05:00",NULL,19714,13921
36960,26079,EVENTO,2025-09-23,09:00,AG,"INVITACION PARA EXPANDHUB 2025",678,18:00,NULL,1,NULL,"2025-09-19 10:33:32",NULL,20517,16547
39924,26079,"ASESORIA IDENTIDAD MARCA",2025-10-20,11:00,AS,"CREA TU MARCA",765,12:00,NULL,1,NULL,"2025-10-22 10:05:23",NULL,15608,18671
40072,26079,"ASESORIA IDENTIDAD MARCA",2025-10-22,11:00,AS,"POSICIONAMIENTO EN REDES",767,12:00,NULL,1,NULL,"2025-10-28 10:10:15",NULL,15608,18877
40088,26079,"ASESORIA IDENTIDAD MARCA",2025-10-27,15:00,AS,"INTELIGENCIA ARTIFICIAL ENFOCADA AL DISEÑO",770,16:00,NULL,1,NULL,"2025-10-28 13:34:12",NULL,15608,18892
17186,26083,CAPACITACION,2025-03-12,08:00,AG,"Programa de Capacitación para Emprendedores ",499,13:00,NULL,2,NULL,"2025-03-12 08:12:23",NULL,3486,NULL
11185,26087,"FERIAS CE",2024-11-06,08:00,AG,"FERIA IMPULSO EPICO TERMINAL TERRESTRE",399,12:00,NULL,1,NULL,"2024-11-07 12:33:09",NULL,3486,NULL
11186,26087,TALLER,2024-11-28,10:00,AG,"REGISTRO Y GESTIÓN EXITOSA DE MARCAS PARA EMPRENDEDORES",404,11:30,NULL,1,NULL,"2024-11-07 12:35:07",NULL,19080,NULL
11155,26102,"FERIAS CE",2024-11-06,08:00,AG,"FERIA IMPULSO EPICO TERMINAL TERRESTRE",399,23:59,NULL,1,NULL,"2024-11-06 10:36:02",NULL,3486,NULL
11489,26102,EVENTO,2024-11-19,14:00,AG,"REGISTRO ÚNICO DE EMPRENDIMIENTO Y MIPYMES",407,16:00,NULL,2,NULL,"2024-11-13 12:25:21",NULL,15369,NULL
11490,26102,EVENTO,2024-11-21,14:00,AG,"REGISTRO DE MARCA Y PROTECCIÓN DE LA PROPIEDAD INTELECTUAL.",409,16:00,NULL,2,NULL,"2024-11-13 12:25:22",NULL,15369,NULL
11491,26102,EVENTO,2024-11-18,14:00,AG,"REGISTRO DE RUC Y OBLIGACIONES TRIBUTARIAS.",406,16:00,NULL,2,NULL,"2024-11-13 12:25:23",NULL,15369,NULL
11500,26102,"FERIAS CE",2024-11-13,15:00,AG,"Convocatoria para Emprendedores Punto ÉPICO - Calle Panamá y Luzarraga!",410,16:00,NULL,1,NULL,"2024-11-13 12:39:00",NULL,3486,NULL
12169,26102,"FERIAS CE",2024-11-27,16:20,AG,"FERIA ENCENDIDO DEL ARBOL PLAZA GUAYARTE",420,17:00,NULL,1,NULL,"2024-11-28 15:07:44",NULL,3486,NULL
12284,26102,"FERIAS CE",2024-11-29,09:00,AG,"FERIA EN PUERTO SANTA ANA – POSTRE NAVIDEÑO ",422,12:00,NULL,1,NULL,"2024-11-29 20:29:10",NULL,3486,NULL
12620,26102,"FERIAS CE",2024-12-08,09:00,AG," FERIA EN PARQUE FORESTAL",423,17:00,NULL,1,NULL,"2024-12-06 16:36:01",NULL,3486,NULL
13285,26102,TALLER,2025-01-08,10:00,AG,"CONSTRUYE EL FUTURO DE TU NEGOCIO: VISION BOARD 2025",435,12:00,NULL,1,NULL,"2025-01-03 01:11:29",NULL,19094,NULL
13286,26102,TALLER,2025-01-07,10:00,AG,"SRI :GASTOS PERSONALES Y ANEXOS",437,12:00,NULL,2,NULL,"2025-01-03 01:12:47",NULL,19094,NULL
13287,26102,TALLER,2025-01-14,14:00,AG,"SRI: COMO REALIZAR LA DECLARACION DEL IVA (1era parte)",440,16:00,NULL,2,NULL,"2025-01-03 01:13:04",NULL,19094,NULL
16796,26102,EVENTO,2025-03-28,10:00,AG,"JORNADA DE REVISIÓN DE PRODUCTOS",492,15:00,NULL,1,NULL,"2025-03-07 08:48:34",NULL,3486,NULL
18339,26102,"FERIAS CE",2025-03-21,18:00,AG,"Feria de Emprendimiento Malecón del Salado y Plaza Guayarte ",503,19:00,NULL,1,NULL,"2025-03-22 20:24:55",NULL,3486,NULL
18503,26102,TALLER,2025-03-26,09:00,AG,"TALLER INTELIGENCIA EMOCIONAL",497,11:30,NULL,1,NULL,"2025-03-25 00:36:05",NULL,3486,NULL
18655,26102,"FERIAS CE",2025-03-30,10:00,AG,"FERIA DE EMPRENDIMIENTO PEATONALIZACIÓN DE CALLE PANAMÁ",518,17:00,NULL,1,NULL,"2025-03-26 13:45:42",NULL,3486,NULL
18941,26102,"FERIAS CE",2025-03-31,08:55,AG,"Feria Malecón del Salado La Bota Y Plaza Guayarte",523,14:00,NULL,1,NULL,"2025-04-01 09:58:54",NULL,3486,NULL
20445,26102,"FERIAS CE",2025-04-27,09:00,AG,"CONVOCATORIA PARA FERIA DE EMPRENDIMIENTO PEATONALIZACIÓN DE CALLE PANAMÁ",544,16:00,NULL,1,NULL,"2025-04-21 17:44:43",NULL,3486,NULL
21037,26102,"FERIAS CE",2025-05-04,08:30,AG,"CONVOCATORIA PARA FERIA RUTA CENTRO",555,10:30,NULL,1,NULL,"2025-05-01 00:13:24",NULL,20517,2478
21038,26102,"FERIAS CE",2025-05-09,11:00,AG,"CONVOCATORIA PARA FERIA DIA DE LAS MADRES",554,17:00,NULL,1,NULL,"2025-05-01 00:24:51",NULL,20517,2479
28126,26102,"FERIAS CE",2025-05-24,10:00,AG,"FERIAS EPICO EN EL FARO",572,17:00,NULL,1,NULL,"2025-05-20 17:11:44",NULL,20517,6789
28996,26102,"FERIAS CE",2025-06-01,10:00,AG,"FESTIKIDS ÉPICO",573,17:00,NULL,1,NULL,"2025-05-28 05:34:22",NULL,20517,8074
29021,26102,"FERIAS CE",2025-06-14,09:00,AG,"CONVOCATORIA PARA FERIA DIA DEL PADRE",574,17:00,NULL,1,NULL,"2025-05-28 14:52:55",NULL,20517,8110
29272,26102,"FERIAS CE",2025-06-08,10:00,AG,"CONVOCATORIA FERIA RUTA CENTRO 08 DE JUNIO",577,17:00,NULL,1,NULL,"2025-06-04 01:24:38",NULL,20517,8440
29280,26102,"FERIAS CE",2025-06-07,10:00,AG,"FERIA PRO ANIMAL PARQUE SAMANES",578,16:00,NULL,1,NULL,"2025-06-04 01:36:14",NULL,20517,8448
29418,26102,"FERIAS CE",2025-06-13,10:00,AG,"CONVOCATORIA PARA EMPRENDEDORES  KIOSKO EPICO - CALLE PANAMA Y LUZARRAGA",579,17:00,NULL,1,NULL,"2025-06-05 19:52:47",NULL,20517,8609
29951,26102,"FERIAS CE",2025-06-22,10:00,AG,"CONVOCATORIA FERIA RUTA CENTRO CALLE PANAMA",590,17:00,NULL,1,NULL,"2025-06-16 21:43:07",NULL,20517,9209
30384,26102,"FERIAS CE",2025-06-29,10:00,AG,"CONVOCATORIA RUTA CENTRO",593,17:00,NULL,1,NULL,"2025-06-24 03:55:09",NULL,20517,9752
30724,26102,"FERIAS CE",2025-07-06,10:00,AG,"FERIA RUTA CENTRO JULIO",600,17:00,NULL,1,NULL,"2025-07-01 20:58:09",NULL,20517,10301
32366,26102,"FERIAS CE",2025-08-03,10:00,AG,"CONVOCATORIA RUTA CENTRO 03 DE AGOSTO",629,17:00,NULL,1,NULL,"2025-07-30 14:44:22",NULL,20517,12194
32825,26102,"FERIAS CE",2025-08-10,10:00,AG,"CONVOCATORIA RUTA CENTRO 10 DE AGOSTO",630,17:00,NULL,1,NULL,"2025-08-04 19:44:43",NULL,20517,12583
33682,26102,TALLER,2025-08-23,09:00,AG,"RUTA ÉPICA EXPRESS – CAPACITACIÓN INTENSIVA PARA EMPRENDEDORES",623,13:00,NULL,1,NULL,"2025-08-13 15:38:22",NULL,19094,NULL
33890,26102,TALLER,2025-08-24,10:00,AG,"CONVOCATORIA RUTA CENTRO 10 DE AGOSTO",635,17:00,NULL,1,NULL,"2025-08-18 12:37:22",NULL,19094,NULL
34610,26102,TALLER,2025-08-31,10:00,AG,"CONVOCATORIA RUTA CENTRO 10 DE AGOSTO",647,17:00,NULL,1,NULL,"2025-08-28 16:42:30",NULL,19094,NULL
34802,26102,TALLER,2025-09-07,10:00,AG,"CONOVOCATORIA RUTA CENTRO",652,17:00,NULL,1,NULL,"2025-09-01 15:07:12",NULL,19094,NULL
35311,26102,TALLER,2025-09-08,14:00,AG,"EMPRESAPIENS EN GESTIÓN DE PROYECTOS PARA EMPRENDEDORES",653,16:00,NULL,1,NULL,"2025-09-07 14:41:51",NULL,20517,14888
35669,26102,TALLER,2025-09-14,10:00,AG,"RUTA  CENTRO 14 DE SEPTIEMBRE",656,17:00,NULL,1,NULL,"2025-09-08 17:40:06",NULL,19094,NULL
36397,26102,TALLER,2025-09-21,10:00,AG,"CONOVOCATORIA RUTA CENTRO 21 DE SEPTIEMBRE",669,17:00,NULL,1,NULL,"2025-09-15 17:02:15",NULL,19094,NULL
37457,26102,TALLER,2025-10-03,10:00,AG,"CONVOCATORIA: REVISIÓN DE PRODUCTOS PARA LA GRAN FERIA DE GUAYAQUIL",708,14:00,NULL,1,NULL,"2025-09-25 18:18:04",NULL,19094,NULL
40453,26102,TALLER,2025-11-09,10:00,AG,"CONVOCATORIA RUTA CENTRO 9 DE NOVIEMBRE",829,17:00,NULL,1,NULL,"2025-11-05 15:26:38",NULL,19094,NULL
41146,26102,TALLER,2025-11-23,10:00,AG,"CONVOCATORIA FERIA RUTA CENTRO DOMINGO 23 DE NOVIEMBRE",868,17:00,NULL,1,NULL,"2025-11-17 18:23:46",NULL,19094,NULL
42034,26102,TALLER,2025-12-05,10:00,AG,"CONVOCATORIA PARA FERIAS NAVIDEÑAS",931,20:00,NULL,1,NULL,"2025-11-25 14:29:35",NULL,19094,NULL
42035,26102,TALLER,2025-11-30,10:00,AG,"CONVOCATORIA RUTA CENTRO 30 DE NOVIEMBRE",933,17:00,NULL,1,NULL,"2025-11-25 14:29:47",NULL,19094,NULL
42444,26102,TALLER,2025-12-07,10:00,AG,"CONVOCATORIA RUTA CENTRO 07 DE DICIEMBRE",937,17:00,NULL,1,NULL,"2025-12-02 15:38:36",NULL,19094,NULL
43256,26102,TALLER,2026-01-11,10:00,AG,"CONVOCATORIA CRUTA CENTRO 11 DE ENERO",970,17:00,NULL,1,NULL,"2026-01-05 21:26:00",NULL,19094,NULL
43308,26102,TALLER,2026-01-15,14:00,AG,"VENDE MÁS CON TU CELULAR: APRENDE A USAR HERRAMIENTAS INTELIGENTES PARA TU NEGOCIO",963,15:30,NULL,1,NULL,"2026-01-06 09:21:24",NULL,20517,20304
43330,26102,TALLER,2026-01-09,10:00,AG,"CONVOCATORIA PARA EMPRENDEDORES PUNTO ÉPICO CALLE PANAMA Y LUZARRAGA",971,12:00,NULL,1,NULL,"2026-01-06 09:42:25",NULL,19094,NULL
43805,26102,TALLER,2026-01-18,10:00,AG,"RUTA CENTRO 18 DE ENERO DEL 2026",975,17:00,NULL,1,NULL,"2026-01-12 22:18:52",NULL,19094,NULL
43806,26102,TALLER,2026-01-19,19:00,AG,"TRANSFORMACIÓN ORGANIZACIONAL – ROADMAP PARA LA COMPLEJIDAD",969,21:00,NULL,2,NULL,"2026-01-12 22:19:07",NULL,19094,NULL
44219,26102,TALLER,2026-01-25,10:00,AG,"RUTA CENTRO 25 DE ENERO",979,17:00,NULL,1,NULL,"2026-01-20 14:05:12",NULL,19094,NULL
44403,26102,TALLER,2026-02-01,10:00,AG,"RUTA CENTRO 1 DE FEBRERO 2026",982,17:00,NULL,1,NULL,"2026-01-26 17:08:03",NULL,19094,NULL
44652,26102,TALLER,2026-02-08,10:00,AG,"RUTA CENTRO 8 DE FEBRERO",985,17:00,NULL,1,NULL,"2026-02-03 13:28:07",NULL,19094,NULL
44804,26102,TALLER,2026-02-15,10:00,AG,"RUTA CENTO 15 DE FEBRERO",992,17:00,NULL,1,NULL,"2026-02-12 20:01:16",NULL,19094,NULL
44875,26102,TALLER,2026-02-22,10:00,AG,"RUTA CENTRO 22 DE FEBRERO",996,17:00,NULL,1,NULL,"2026-02-18 11:34:30",NULL,19094,NULL
45383,26102,TALLER,2026-02-23,10:00,AG,"ORDEN QUE VENDE: ALMACENAMIENTO INTELIGENTE PARA EMPRENDEDORES",994,10:45,NULL,1,NULL,"2026-02-20 23:00:48",NULL,20517,22565
45546,26102,TALLER,2026-03-01,10:00,AG,"RUTA CENTRO 1 DE MARZO 2026",1008,17:00,NULL,1,NULL,"2026-02-23 15:35:50",NULL,20517,23412
45969,26102,TALLER,2026-03-08,10:00,AG,"RUTA CENTRO 8 DE MARZO DEL 2026",1018,17:00,NULL,1,NULL,"2026-02-27 13:10:18",NULL,19094,NULL
46317,26102,TALLER,2026-03-15,10:00,AG,"FERIA RUTA CENTRO 15 DE MARZO",1021,17:00,NULL,1,NULL,"2026-03-06 09:56:20",NULL,19094,NULL
47198,26102,TALLER,2026-03-22,10:00,AG,"RUTA CENTRO 22 DE MARZO",1022,17:00,NULL,1,NULL,"2026-03-16 17:33:19",NULL,19094,NULL
47484,26102,TALLER,2026-03-29,09:00,AG,"RUTA CENTRO 29 DE MARZO 2026",1029,17:00,NULL,1,NULL,"2026-03-23 10:24:10",NULL,19094,NULL
47880,26102,TALLER,2026-04-05,10:00,AG,"RUTA CENTRO 5 DE ABRIL 2026",1056,17:00,NULL,1,NULL,"2026-04-01 07:26:27",NULL,19094,NULL
47881,26102,TALLER,2026-04-02,08:49,AG,"CONVOCATORIA PARA EMPRENDEDORES PUNTO ÉPICO CALLE PANAMA Y LUZARRAGA",1057,13:51,NULL,1,NULL,"2026-04-01 07:26:35",NULL,19094,NULL
48832,26102,TALLER,2026-04-26,10:00,AG,"RUTA CENTRO 26 DE ABRIL 2026",1070,17:00,NULL,1,NULL,"2026-04-22 16:51:00",NULL,19094,NULL
49036,26102,TALLER,2026-05-09,08:00,AG,"CONVOCATORIA – MODER FEST -  DÍA DE LA MADRE",1076,20:00,NULL,1,NULL,"2026-05-04 10:21:29",NULL,19094,NULL
49471,26102,TALLER,2026-05-17,10:00,AG,"RUTA CENTRO 17 DE MAYO DEL 2026",1083,17:00,NULL,1,NULL,"2026-05-13 11:23:25",NULL,19094,NULL
49898,26102,CAPACITACION,2026-05-20,11:00,AG,"CAPACITACIÓN: ¿ESTOY GANANDO? APRENDE A CALCULAR EL COSTO REAL DE TU PRODUCTO",1089,13:00,NULL,1,NULL,"2026-05-19 10:45:22",NULL,20517,27668
50040,26102,TALLER,2026-05-24,10:00,AG,"RUTA CENTRO",1102,17:00,NULL,1,NULL,"2026-05-19 22:10:23",NULL,19094,NULL
11366,26104,EVENTO,2024-11-19,14:00,AG,"REGISTRO ÚNICO DE EMPRENDIMIENTO Y MIPYMES",407,16:00,NULL,2,NULL,"2024-11-12 15:35:39",NULL,15369,NULL
11367,26104,EVENTO,2024-11-21,14:00,AG,"REGISTRO DE MARCA Y PROTECCIÓN DE LA PROPIEDAD INTELECTUAL.",409,16:00,NULL,2,NULL,"2024-11-12 15:37:47",NULL,15369,NULL
11368,26104,EVENTO,2024-11-18,14:00,AG,"REGISTRO DE RUC Y OBLIGACIONES TRIBUTARIAS.",406,16:00,NULL,2,NULL,"2024-11-12 15:39:54",NULL,15369,NULL
20553,26104,"FERIAS CE",2025-04-27,09:00,AG,"CONVOCATORIA PARA FERIA DE EMPRENDIMIENTO PEATONALIZACIÓN DE CALLE PANAMÁ",544,16:00,NULL,1,NULL,"2025-04-23 07:45:52",NULL,3486,NULL
30282,26104,"FERIAS CE",2025-06-29,10:00,AG,"CONVOCATORIA RUTA CENTRO",593,17:00,NULL,1,NULL,"2025-06-23 21:57:21",NULL,20517,9610
30491,26104,CAPACITACION,2025-06-30,10:00,AG,"“FORMACIÓN ESTRATÉGICA PARA EMPRENDEDORES” RUTA EXPRESS",591,13:00,NULL,1,NULL,"2025-06-24 23:32:52",NULL,20517,9864
31688,26104,TALLER,2025-07-21,10:00,AG,"TALLER DE EMPAQUES ETIQUETAS Y PRESENTACION COMERCIAL",608,11:00,NULL,1,NULL,"2025-07-16 20:56:44",NULL,20517,11433
11354,26108,EVENTO,2024-11-26,10:00,AG,"Fijación de Precios y Estrategias Comerciales",403,11:30,NULL,1,NULL,"2024-11-12 06:28:26",NULL,15369,NULL
11128,26114,TALLER,2024-11-13,10:00,AG,"Importancia del etiquetado de los alimentos procesados para consumo humano ",398,11:00,NULL,1,NULL,"2024-11-06 04:35:15",NULL,3486,NULL
11944,26114,"FERIAS CE",2024-11-23,14:00,AG,"FERIA IMPULSO PARQUE SAMANES",419,17:00,NULL,1,NULL,"2024-11-23 15:21:30",NULL,3486,NULL
12263,26114,"FERIAS CE",2024-11-29,09:00,AG,"FERIA EN PUERTO SANTA ANA – POSTRE NAVIDEÑO ",422,12:00,NULL,1,NULL,"2024-11-29 16:29:13",NULL,3486,NULL
11141,26116,"FERIAS CE",2024-11-06,08:00,AG,"FERIA IMPULSO EPICO TERMINAL TERRESTRE",399,23:59,NULL,1,NULL,"2024-11-06 06:24:37",NULL,3486,NULL
12006,26116,"FERIAS CE",2024-11-23,14:00,AG,"FERIA IMPULSO PARQUE SAMANES",419,17:00,NULL,1,NULL,"2024-11-23 17:13:12",NULL,3486,NULL
15188,26118,EVENTO,2025-02-22,10:00,AG,"Revisión de Productos",465,15:00,NULL,1,NULL,"2025-02-17 14:43:33",NULL,15369,NULL
15189,26118,EVENTO,2025-02-22,10:00,AG,"El Marketing del Futuro",466,11:00,NULL,1,NULL,"2025-02-17 14:43:34",NULL,15369,NULL
15190,26118,EVENTO,2025-02-22,11:00,AG,"Marca Personal",467,12:00,NULL,1,NULL,"2025-02-17 14:43:34",NULL,15369,NULL
20647,26118,"FERIAS CE",2025-05-04,08:30,AG,"CONVOCATORIA PARA FERIA RUTA CENTRO",555,10:30,NULL,1,NULL,"2025-04-29 16:31:58",NULL,20517,2045
11156,26125,"FERIAS CE",2024-11-06,08:00,AG,"FERIA IMPULSO EPICO TERMINAL TERRESTRE",399,23:59,NULL,1,NULL,"2024-11-06 10:42:52",NULL,3486,NULL
11965,26125,"FERIAS CE",2024-11-23,14:00,AG,"FERIA IMPULSO PARQUE SAMANES",419,17:00,NULL,1,NULL,"2024-11-23 16:30:25",NULL,3486,NULL
12236,26125,"FERIAS CE",2024-11-27,16:20,AG,"FERIA ENCENDIDO DEL ARBOL PLAZA GUAYARTE",420,17:00,NULL,1,NULL,"2024-11-28 19:53:37",NULL,3486,NULL
12329,26125,"FERIAS CE",2024-11-29,09:00,AG,"FERIA EN PUERTO SANTA ANA – POSTRE NAVIDEÑO ",422,12:00,NULL,1,NULL,"2024-11-30 10:42:57",NULL,3486,NULL
16540,26125,"FERIAS CE",2025-02-27,10:00,AG,"FERIA DIA DE LA MUJER CALLE PANAMA ",483,12:00,NULL,1,NULL,"2025-02-27 19:20:20",NULL,3486,NULL
11180,26134,TALLER,2024-11-13,10:00,AG,"Importancia del etiquetado de los alimentos procesados para consumo humano ",398,11:00,NULL,1,NULL,"2024-11-07 07:53:59",NULL,3486,NULL
11184,26136,"FERIAS CE",2024-11-06,08:00,AG,"FERIA IMPULSO EPICO TERMINAL TERRESTRE",399,12:00,NULL,1,NULL,"2024-11-07 12:28:26",NULL,3486,NULL
12244,26136,"FERIAS CE",2024-11-27,16:20,AG,"FERIA ENCENDIDO DEL ARBOL PLAZA GUAYARTE",420,17:00,NULL,1,NULL,"2024-11-28 21:34:12",NULL,3486,NULL
11188,26137,"FERIAS CE",2024-11-06,08:00,AG,"FERIA IMPULSO EPICO TERMINAL TERRESTRE",399,12:00,NULL,1,NULL,"2024-11-07 13:18:17",NULL,3486,NULL
11203,26144,EVENTO,2024-11-12,10:00,AG,"Estrategias de Marketing Digital para Emprendedores",400,11:30,NULL,1,NULL,"2024-11-08 10:39:45",NULL,15369,NULL
11204,26144,EVENTO,2024-11-19,10:00,AG,"Gestión de Logística y Entrega de Productos",401,11:30,NULL,1,NULL,"2024-11-08 10:39:46",NULL,15369,NULL
11205,26144,EVENTO,2024-11-21,10:00,AG,"Revisión de Productos",402,11:30,NULL,1,NULL,"2024-11-08 10:39:48",NULL,15369,NULL
11206,26144,EVENTO,2024-11-26,10:00,AG,"Fijación de Precios y Estrategias Comerciales",403,11:30,NULL,1,NULL,"2024-11-08 10:39:49",NULL,15369,NULL
19910,26144,EVENTO,2025-04-16,09:30,AG,"FULL DAY POR EL DIA DEL EMPRENDEDOR",534,18:00,NULL,1,NULL,"2025-04-12 20:31:14",NULL,20517,1190
